-0.43386781988031337, 0.00017673450870768828, -0.4283421323661627, -3.141918, 1.57096, 0.9590584932073033, 0.5289714409863684, 1.4220324037667882
-0.433866404052222, 0.00014115688204820068, -0.42833487291597444, -3.1418524, 1.5709279999999999, 0.959079577646505, 0.5289625101550266, 1.4220451791442896
-0.43387445396557867, 0.00011269733443242051, -0.4283246595180016, -3.14179992, 1.5709023999999998, 0.9590936224517105, 0.5289567826549233, 1.4220538679892571
-0.43388193166830524, 8.992915171821766e-05, -0.4283160024046318, -3.141757936, 1.57088192, 0.9591028327155305, 0.528953423911417, 1.4220598841103198
-0.4338886010664664, 7.171415439848149e-05, -0.42830873242919754, -3.1417243488, 1.570865536, 0.9591083943366302, 0.528951836183171, 1.4220638696630337
-0.4338945474605134, 5.714183396570944e-05, -0.4283026095787342, -3.14169747904, 1.5708524287999999, 0.9591112186924293, 0.5289515552403942, 1.422066314324501
-0.43389985404872655, 4.548374771183908e-05, -0.4282974352965235, -3.141675983232, 1.5708419430399998, 0.9591120161941767, 0.5289522207546095, 1.4220676010351019
-0.43390459372449064, 3.6157114630637095e-05, -0.42829304755400377, -3.1416587865856, 1.5708335544319998, 0.9591113388149711, 0.5289535543659377, 1.4220680286240528
-0.4339088303011675, 2.869569089658325e-05, -0.4282893139484146, -3.1416450292684797, 1.5708268435455999, 0.9591096134319468, 0.5289553422973395, 1.4220678293984417
-0.433912619782492, 2.272646797249272e-05, -0.42828612605931216, -3.1416340234147837, 1.57082147483648, 0.9591071683202299, 0.5289574215465944, 1.422067183126146
-0.43391601143550856, 1.795102946388917e-05, -0.4282833949029087, -3.1416252187318268, 1.570817179869184, 0.9591042541997282, 0.5289596689290765, 1.4220662281539835
-0.4339190486951624, 1.4130635456804954e-05, -0.42828104727023725, -3.1416181749854615, 1.5708137438953471, 0.9591010609395081, 0.5289619923922164, 1.4220650702411135
-0.4339217699304799, 1.107428918186199e-05, -0.42827902277502516, -3.141612539988369, 1.5708109951162776, 0.9590977308016133, 0.5289643241392917, 1.4220637895707
-0.4339242090964408, 8.62918977489254e-06, -0.42827727147162187, -3.141608031990695, 1.5708087960930222, 0.9590943689284488, 0.5289666151934612, 1.422062446309665
-0.433926396290956, 6.673094084614504e-06, -0.4282757519310267, -3.141604425592556, 1.5708070368744178, 0.9590910516358191, 0.5289688311074935, 1.4220610850118591
-0.4339283582326434, 5.108205832159537e-06, -0.4282744296852423, -3.1416015404740447, 1.5708056294995343, 0.9590878329602064, 0.5289709485842009, 1.4220597381004354
-0.4339301186722062, 3.856286737972243e-06, -0.4282732759679417, -3.1415992323792357, 1.5708045035996274, 0.9590847498181818, 0.5289729528201716, 1.4220584286176048
-0.4339316987478745, 2.854745278496696e-06, -0.4282722666936733, -3.1415973859033883, 1.5708036028797019, 0.9590818260633862, 0.5289748354233998, 1.4220571723919253
-0.43393311729353207, 2.0535075903433733e-06, -0.42827138162923784, -3.1415959087227106, 1.5708028823037614, 0.9590790756686415, 0.5289765927857691, 1.4220559797428807
-0.4339343911066573, 1.412514120450077e-06, -0.4282706037199998, -3.1415947269781683, 1.5708023058430092, 0.9590765052145305, 0.5289782248155788, 1.4220548568182272
-0.4339355351819842, 8.997168941859599e-07, -0.4282699185412375, -3.1415937815825346, 1.5708018446744074, 0.959074115828879, 0.5289797339546481, 1.4220538066401998
-0.4339365629158289, 4.894772931590558e-07, -0.42826931385048583, -3.141593025266028, 1.5708014757395259, 0.9590719046921113, 0.5289811244199758, 1.422052829921183
-0.43393748628521284, 1.6128425093515247e-07, -0.42826877922155987, -3.141592420212822, 1.5708011805916207, 0.9590698661999403, 0.5289824016222413, 1.4220519256970947
-0.4339383160052561, -1.0127120987870574e-07, -0.4282683057447054, -3.141591936170258, 1.5708009444732964, 0.9590679928560955, 0.5289835717232644, 1.4220510918168636
-0.43393906166777985, -3.11316360038309e-07, -0.42826788578035824, -3.1415915489362063, 1.5708007555786372, 0.9590662759528354, 0.5289846413023619, 1.422050325318514
-0.43393973186360413, -4.79353081322486e-07, -0.4282675127564312, -3.141591239148965, 1.5708006044629097, 0.9590647060850622, 0.528985617107784, 1.4220496227160937
-0.4339403342906618, -6.13782925798093e-07, -0.4282671810010002, -3.141590991319172, 1.5708004835703278, 0.959063273534356, 0.5289865058743772, 1.4220489802166791
-0.43394087584972557, -7.21327169294899e-07, -0.428266885603815, -3.1415907930553377, 1.570800386856262, 0.9590619685516798, 0.5289873141925769, 1.4220483938826987
-0.4339413627293133, -8.0736285703043e-07, -0.4282666223013472, -3.1415906344442703, 1.5708003094850096, 0.9590607815614772, 0.5289880484169768, 1.422047859751649
-0.43394180048108655, -8.761916436429258e-07, -0.4282663873810762, -3.1415905075554162, 1.5708002475880076, 0.9590597033050999, 0.528988714605221, 1.4220473739227417
-0.4339421940869043, -9.312548661398473e-07, -0.4282661776015463, -3.141590406044333, 1.570800198070406, 0.9590587249376874, 0.5289893184799511, 1.4220469326180127
-0.4339425480185195, -9.753056037397777e-07, -0.42826599012537636, -3.1415903248354664, 1.570800158456325, 0.9590578380896005, 0.5289898654081123, 1.422046532223828
