Time, Joint 1 Angle (Rad), Joint 2 Angle (Rad), Joint 3 Angle (Rad), Joint 4 Angle (Rad), Joint 5 Angle (Rad), Joint 1 Angle (Deg), Joint 2 Angle (Deg), Joint 3 Angle (Deg), Joint 4 Angle (Deg), Joint 5 Angle (Deg), Joint 1 Vel, Joint 2 Vel, Joint 3 Vel, Joint 4 Vel, Joint 5 Vel, Joint 1 Eff, Joint 2 Eff, Joint 3 Eff, Joint 4 Eff, Joint 5 Eff
0.0, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, 0.01, -1.14, 0.00, 0.00, 0.00
0.05857348442077637, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, 0.01, -1.15, 0.00, -0.00, -0.00
0.10457563400268555, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.15557408332824707, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.19957280158996582, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.24857115745544434, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.2885720729827881, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.32857370376586914, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.37488889694213867, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.4156627655029297, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.4584481716156006, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.5006513595581055, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.5509898662567139, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.597191333770752, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.6358940601348877, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.6817121505737305, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.7292649745941162, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.7712669372558594, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.8162670135498047, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.8622663021087646, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.9042656421661377, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
0.9768121242523193, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.021808385848999, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.059807538986206, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.1018071174621582, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.1468079090118408, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.1918067932128906, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.2338078022003174, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.31, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.27280855178833, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.3128080368041992, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.3548095226287842, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.4071073532104492, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.5169825553894043, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.7215025424957275, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.8022246360778809, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.8643920421600342, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.9203858375549316, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
1.977384328842163, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.0273849964141846, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.0793845653533936, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.1323835849761963, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.226384162902832, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.2753846645355225, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.3269035816192627, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.3819029331207275, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.4309048652648926, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.4795444011688232, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.5214498043060303, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.605177164077759, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.6611788272857666, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.718177080154419, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.767179250717163, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.8111789226531982, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.863178253173828, -3.14, 1.57, 0.96, 0.53, 1.42, -179.91, 89.95, 54.95, 30.30, 81.47, -0.00, 0.00, 0.00, -0.00, 0.00, -0.00, -1.16, -0.00, 0.00, 0.00
2.9251792430877686, -3.14, 1.57, 0.96, 0.53, 1.42, -179.92, 89.95, 54.95, 30.30, 81.47, -0.04, 0.00, -0.00, 0.00, 0.00, -10.41, -1.92, -0.71, -0.00, -0.00
2.975177049636841, -3.12, 1.57, 0.96, 0.53, 1.42, -178.79, 89.95, 54.95, 30.31, 81.47, 4.73, 0.00, -0.00, 0.00, 0.00, 1299.48, 92.41, 88.60, 0.00, 0.00
3.019178628921509, -3.06, 1.57, 0.96, 0.53, 1.42, -175.50, 89.95, 54.95, 30.31, 81.47, 13.78, -0.00, -0.00, 0.00, -0.00, 2468.77, 194.75, 170.18, 0.00, 0.00
3.0641798973083496, -2.96, 1.57, 0.96, 0.53, 1.42, -169.32, 89.95, 54.95, 30.31, 81.47, 25.89, -0.00, -0.00, 0.00, -0.00, 3308.55, 390.61, 241.19, 0.00, 0.00
3.12117862701416, -2.81, 1.57, 0.96, 0.53, 1.42, -160.91, 89.95, 54.95, 30.31, 81.47, 35.21, -0.00, -0.00, 0.00, -0.00, 2557.70, 724.89, 229.40, 0.00, 0.00
3.1751797199249268, -2.62, 1.57, 0.96, 0.53, 1.42, -150.13, 89.95, 54.95, 30.31, 81.47, 45.18, -0.00, -0.00, 0.00, -0.00, 2750.78, 1198.73, 289.25, 0.00, 0.00
3.2311785221099854, -2.43, 1.57, 0.96, 0.53, 1.42, -139.47, 89.95, 54.95, 30.31, 81.47, 44.63, -0.00, -0.00, 0.00, -0.00, -98.05, 1641.29, 160.73, -0.00, -0.00
3.2821779251098633, -2.26, 1.57, 0.96, 0.53, 1.42, -129.69, 89.95, 54.95, 30.31, 81.47, 40.96, -0.00, -0.00, 0.00, -0.00, -949.99, 1540.01, 98.59, -0.00, -0.00
