v_x,v_y,v_z,w_x,w_y,w_z,a_x,a_y,a_z,alpha_x,alpha_y,alpha_z
-0.061948141279367194,-0.4598906367743487,-0.1427303174973909,0.03302639053721221,0.7686039888320182,-0.7795674805416124,-0.03814662096174826,0.00971763129397922,0.6003777741914844,0.17888353002132892,-0.5139178498805345,-0.07785285988903162
-0.06369478723886207,-0.4569127629170111,-0.0824807613762471,0.05078179049199362,0.7153380983495541,-0.7821232887024185,-0.012335047724989945,0.040660643315329634,0.5941423622071528,0.16053929852889814,-0.5381158109519836,0.006367699800042703
-0.06331941851704644,-0.45145324894542155,-0.022944180322981133,0.06631307993121759,0.6599477267192223,-0.7765451029069513,0.006688899605898246,0.06357965489297027,0.5854766430274244,0.13626469179145953,-0.5551908590470797,0.08611226482939113
-0.061623356023637575,-0.4440571177320867,0.03571484480935806,0.0790624006126949,0.6031704270351677,-0.7633092863732965,0.01754709752838482,0.0818961320134996,0.575422263232311,0.10731690815145237,-0.5647700750672469,0.16094758769711928
-0.05947066397820085,-0.4348940745901099,0.09338974691808563,0.08861785921327059,0.5457851550961854,-0.7429149879296968,0.019864677705172862,0.0993676631111168,0.5643995939299868,0.07520852306048413,-0.5665768583693777,0.23066877539865444
-0.05768525234514117,-0.423762881524118,0.1499677573244528,0.09473820856279186,0.48859619733701937,-0.7158666462662294,0.01427488168011834,0.11958544342102945,0.5521954617461959,0.04164462916744793,-0.5605044356082765,0.2952384883043761
-0.05695851153913205,-0.41014422183218163,0.20526921956266933,0.0973683159097392,0.4324099396662564,-0.6826626181578523,0.002285355515533105,0.1455071494822753,0.5380163649145242,0.008430341696238075,-0.5466732157804494,0.3547269550862114
-0.057779667938157676,-0.3932945978274167,0.2589967549474063,0.09664298190436943,0.37800738073728407,-0.6437893406685724,-0.013969506926913289,0.1790757338726551,0.5206022178435831,-0.022641384563352684,-0.5254597040272985,0.4092582346265093
-0.06039727859122398,-0.3723695278243081,0.31069987922901027,0.09287809382097731,0.3261161056917954,-0.5997200648298386,-0.032049665236423164,0.22096342485466058,0.49839214501011564,-0.049908004089332006,-0.4974905896257854,0.45896623746140686
-0.06481534810232524,-0.34656142668216866,0.3597595406487318,0.08654964313000538,0.277385525471524,-0.5509170089910714,-0.04955343411828986,0.2704655710088805,0.4697299174267585,-0.0719473422325872,-0.4636024671159074,0.5039622236029667
-0.07082214455292041,-0.31523630600345276,0.4053954625719431,0.07826250949954086,0.23236859546904864,-0.49783574346430404,-0.06443093548619785,0.32555237166267603,0.4330922592900134,-0.08766697822329839,-0.4247738805536376,0.5443140107443705
-0.0780447042328524,-0.27805389874653347,0.44669711588382455,0.06871188478998569,0.19151212942791754,-0.4409306950665336,-0.07521851326119883,0.38306956019815086,0.38731891175662747,-0.0963648182463547,-0.3820408068946545,0.5800360353391425
-0.08601805342476476,-0.23505790629874704,0.4826766940207123,0.05864067082171024,0.15515646649625026,-0.3806608118176753,-0.08115836722703201,0.43906350327070326,0.33181995443970425,-0.09775755254240184,-0.3364087028035921,0.6110887008869014
-0.09425604592289771,-0.18672650858408338,0.5123398150766503,0.04879614298492915,0.12354388682111686,-0.31749462132475964,-0.08218691846779014,0.4891937119271216,0.26673465347473835,-0.09197834285537101,-0.288773824113092,0.6373850624010688
-0.10231088091713182,-0.13397763423657688,0.5347671510791082,0.039888733718304675,0.09683401726996746,-0.251914126289349,-0.07879853137014606,0.5291879023857051,0.19301816688214618,-0.07954859237883172,-0.2398641602638611,0.6588027527746444
-0.10981091505023882,-0.0781282253302816,0.5491981868254908,0.03255511644858852,0.07512366427378392,-0.1844171898954402,-0.07181431080841283,0.5552922941303231,0.1124384772334918,-0.06133054919708677,-0.1902067409482554,0.6751990793432626
-0.11647094999021304,-0.02081130994127951,0.5551072478594663,0.027327033429033754,0.05846811584551818,-0.11551826130155199,-0.062104295685852795,0.5646726700292104,0.027475823722028607,-0.03846775738893155,-0.14012404250820062,0.6864273497265315
-0.12207496419315594,0.03614133813269481,0.5522621251672644,0.02460665495041227,0.046900960889431215,-0.045747469468829495,-0.05032139083699699,0.5557288387583145,-0.05887041342892679,-0.012319317441360438,-0.08975839206772879,0.6923526900315341
-0.12643716167626584,0.09084012586942496,0.540757192860362,0.024648776691823127,0.04044982439234799,0.024351733802480218,-0.036704181866901664,0.5282949740364149,-0.14334892671706964,0.015607920361218454,-0.03912006680001877,0.6928658797965437
-0.1293520445134832,0.14148934427322246,0.5210157477511295,0.0275498906394794,0.03914603038558918,0.09422607888421972,-0.020993007330761315,0.4837092577950387,-0.22276750322185593,0.043727136616961225,0.0118475783989387,0.687894041808626
-0.1305469692665692,0.18653594193399897,0.4937600284118306,0.03324408109646571,0.04302699247815277,0.16331674271382796,-0.0024815385539918577,0.42474714421720994,-0.2943097855477807,0.07043889704551029,0.06319411049399032,0.6774073885684265
-0.1296507214051665,0.22480180884026307,0.45995143633366364,0.0415057360604411,0.05213101010568759,0.23106393845641032,0.01980095361337808,0.3554228280001971,-0.35581770090436593,0.09419864996176011,0.11488796586999366,0.6614216333971703
-0.12618899006477308,0.2555871450409502,0.42070724373875357,0.05195913654941445,0.06648504017765262,0.29691139438669145,0.04680788303768918,0.28067307005060116,-0.40600380619631227,0.11358499302338973,0.16675107566154332,0.6399961074432335
-0.1196127657813906,0.2787345599835009,0.3772029485333975,0.06409499931369349,0.08608684590784846,0.3603103282483699,0.07914573550634563,0.20594645173808843,-0.4445676287275422,0.12736849144165205,0.21841009088658694,0.6132280605923529
-0.10935957049696267,0.29464648449353237,0.330571023689545,0.0772939247571279,0.11088362550009949,0.4207226077679787,0.11675834279494818,0.13672917529056844,-0.47220345844379913,0.13457929263683255,0.2692706090390606,0.5812440359736157
-0.09494122523572028,0.3042521431688306,0.2818069589882496,0.09085639789936291,0.14074972084734952,0.4776229094194352,0.15868538187567843,0.0780450535866131,-0.49050134998489114,0.13456991942265129,0.3185185720519768,0.5441895649729797
-0.07604667327150899,0.30892450012421646,0.23169232649575738,0.10403850741304528,0.1754662320962316,0.5304998380756887,0.20294334306894185,0.03397141430441862,-0.5017557265087791,0.1270679102934304,0.36515011864283603,0.502218705537402
-0.05264502892962612,0.31035193686298923,0.1807424462623973,0.11609193837081937,0.21470526385077332,0.5788561395803755,0.24655762712249213,0.007213479322455266,-0.5087050051647963,0.11221191714094304,0.4080278063064321,0.45548511809484477
-0.025072926319577773,0.3103735895991649,0.1291835223233638,0.12630615681123775,0.25802107887827547,0.6222083141741808,0.28575159534870315,-0.0012229063854253472,-0.5142302175559927,0.09056490614700233,0.44595760483503233,0.4041364206118818
0.00590860487050222,0.3107909366376516,0.07696128932221363,0.1340501679995105,0.30484965758741156,0.6600861067541577,0.3162763755698562,0.0077738739303222434,-0.5210409632259606,0.06309949833670428,0.47777789820652183,0.3483134677590056
0.03909942213425136,0.31317113814192465,0.0237805786664367,0.13881093005589426,0.35451713578153643,0.6920324936284566,0.33384690694762753,0.031384792605429396,-0.5313744137727052,0.031153219356729572,0.5024495047504888,0.2881559381733809
0.07289484472490307,0.31865962787820384,-0.03082705904961732,0.14022554832067233,0.40625645594202003,0.717604886054281,0.3346363779508439,0.06499871548966049,-0.5467291363220006,-0.0036448393479421165,0.5191349990548539,0.22381516725180145
0.10537112370339398,0.32782040521583566,-0.08741245116711355,0.13810481264817398,0.4592304966922698,0.736378307965563,0.3157728578601581,0.10253169027371031,-0.5676517889490996,-0.039470367522708535,0.5272567674724824,0.15547451453517575
0.13441735219607187,0.34052218843493587,-0.14650105758958842,0.1324464380677643,0.5125591292266459,0.7479512582044592,0.2757780560008835,0.1369202410016353,-0.5935922394808966,-0.07441404108790906,0.5265262844536491,0.083376703846055
0.15790321908588922,0.35588677245942973,-0.20847636643351647,0.12343741212250772,0.5653472445818781,0.7519548182523865,0.21488876044754096,0.16076651803542244,-0.6228414750339548,-0.106594233772594,0.5169416566644074,0.007856550256822484
0.1738663335182494,0.37231221380006696,-0.27346390666669973,0.11144595677416103,0.6167108842410373,0.7480653040541817,0.13520765236986598,0.1670942624506523,-0.652565973102915,-0.13426068012782183,0.4987557268801288,-0.07062363492638463
0.18069837888093576,0.3875775365922949,-0.34122670825995394,0.09700457052832495,0.6657991688723542,0.7360203868659448,0.04064373648887909,0.15015307798093314,-0.6789504497753611,-0.15587951368330322,0.4724218750793042,-0.15143976235691164
0.17730702078260013,0.39902750404169174,-0.4110839880853278,0.08078624621065664,0.7118106295994014,0.7156381430920533,-0.06337478980467981,0.10618766156734162,-0.69745627473408,-0.17019389881025557,0.4385280105751711,-0.23377748635659248
0.16323124391081714,0.4038261445053891,-0.4818649516181836,0.06357615805727615,0.7540035955425193,0.6868379786115495,-0.17040094644852138,0.03407382149118518,-0.7031938794935164,-0.17625921319124097,0.3977303269829631,-0.3166146587524345
0.13869228918035648,0.3992573283669178,-0.5519083781069851,0.046240883641932434,0.7917012428644888,0.6496618728028143,-0.273631366043803,-0.06427930903333716,-0.6913937118960325,-0.1734562566894132,0.3506969533138631,-0.398719645877682
0.10457061137832979,0.38304149904378376,-0.6191156800624049,0.029696685518611654,0.8242925596468303,0.6042939816314087,-0.36664369066165425,-0.18384623219899496,-0.6579427462245833,-0.16148913697428652,0.29806809835088194,-0.47866943732974243
0.062310355202861024,0.35363165489471404,-0.6810602294689726,0.014877713433437634,0.8512307121847738,0.5510764134311161,-0.44409690350323094,-0.3167719653216695,-0.5999349987881898,-0.14037556700603937,0.24043463496074166,-0.554889623518038
0.013764875813620426,0.31045058862785013,-0.7351491642074491,0.0027044075030605574,0.8720301161671709,0.490519020241437,-0.5022771428908683,-0.4530289071799005,-0.5161691146803156,-0.11043617311469038,0.17833257870600194,-0.6257157372078465
-0.038992713001705606,0.25403615621032144,-0.7788263586545319,-0.005947952144116864,0.8862630399212287,0.42330137745462404,-0.5393914066242858,-0.5813855382696529,-0.4075186886846839,-0.07228657645138148,0.11224776857272376,-0.6894724435631558
-0.09386364398520873,0.18607173781139968,-0.8097979376628279,-0.010280622926791882,0.8935559908734155,0.35026575538709703,-0.5555558398547762,-0.6905749239632926,-0.2771057168540448,-0.02683247014320904,0.042624009694944724,-0.7445640832778354
-0.1488915460393314,0.10929359929900406,-0.8262560659640302,-0.009602518214632594,0.8935856693434784,0.27240076401852725,-0.5524857796569007,-0.7705135098055587,-0.13022653095502063,0.024735198647400647,-0.0301309002370439,-0.7895676694053105
-0.20237974855466806,0.02728314327692495,-0.8270741349090708,-0.003360463093459276,0.8860740765783379,0.19081636969769844,-0.532957269846808,-0.8134083365289122,0.025988367078358804,0.08094962301310625,-0.10564399743731546,-0.8233181296235521
-0.2529444010246468,-0.05583275510371965,-0.8119478570475434,0.0088324310827817,0.8707825052939153,0.10671199509867854,-0.5001581529130665,-0.8146064060333795,0.1831586744970486,0.14008687096567607,-0.18358001946783084,-0.8449757398415356
-0.2995038509364436,-0.13573853990522838,-0.7814623957321417,0.02717156562811318,0.8475045833838597,0.02134026315674655,-0.4570677846315272,-0.7730798356460872,0.3324196900822486,0.20019730418834555,-0.26364434928913894,-0.854067424195361
-0.341217895274143,-0.20830285551327307,-0.7370748400802782,0.051640176400760684,0.8160591578762664,-0.06403050816222879,-0.40599185641800223,-0.6914958737788343,0.4652723725197751,0.2591507618919439,-0.34558022825313567,-0.8504967056649358
-0.377399832166345,-0.26992620713111193,-0.681012600377393,0.08199437475226551,0.7762844194448928,-0.14815180451175636,-0.34833610565327067,-0.5758806936502165,0.5744043556746062,0.3146943193444629,-0.42915439505895087,-0.8345211027188183
-0.4074276162555345,-0.3178273647935141,-0.6160996356527235,0.11775481272896404,0.7280350982056483,-0.2298254280839186,-0.28464168771294707,-0.43493964310702066,0.6543713263321571,0.3645198400566718,-0.5141270832837264,-0.8067000168985358
-0.43067742290982747,-0.3502420427816891,-0.5455317566343082,0.15820555140235742,0.6711846702996866,-0.30792670562705243,-0.2148423492482835,-0.2791366073149511,0.7020515563472822,0.4063379457363895,-0.6002054594143125,-0.7678199419469272
-0.44649479435587863,-0.36651952802174015,-0.4726279182587817,0.20240043695168314,0.6056342332267175,-0.3814190142434965,-0.1386556772757337,-0.1196572603106224,0.7168251179668603,0.4379553034367879,-0.6869833755747656,-0.7188065625558346
-0.45420775510015604,-0.36711579271230355,-0.40058557205933504,0.24917710588255979,0.531329049859464,-0.44935933381589666,-0.05599891783551153,0.03261553534902131,0.7004749689353023,0.45735281970994685,-0.7738739026349888,-0.660634654594339
-0.4531757872147413,-0.35349347111509183,-0.3322648999805675,0.29717862873962364,0.44828281851922136,-0.5108956208470056,0.03267255620217918,0.1679994344187579,0.6568500077568862,0.46276288493509987,-0.8600437158859162,-0.5942465955606137
-0.44286090834367453,-0.3279484572787387,-0.2700200830026623,0.34488269819364026,0.3566086511006147,-0.5652577595002071,0.12617413415589257,0.278695956398927,0.5913619700119117,0.4527438362442234,-0.9443594474998256,-0.5204889569003252
-0.42290381859815346,-0.29338874487683037,-0.21558723459575707,0.39063810184152825,0.2565547145293461,-0.6117445946422257,0.22257310559994375,0.35920872560138906,0.5104034933667689,0.4262492561831975,-1.0253553362496697,-0.4400744649262203
-0.39318936807676613,-0.25309294334836135,-0.17002998961041327,0.43270795315841076,0.14854168629810566,-0.6497100443580357,0.319322051618755,0.4064867691577339,0.4207727679150546,0.3826889235945856,-1.1012290277490469,-0.3535740152318921
-0.35389041852596226,-0.21047370815834077,-0.1337365076980942,0.46931880451608354,0.03319871722531023,-0.6785515164859945,0.41349153036216446,0.4198222963174729,0.3291736592330241,0.3219777513827034,-1.1698687515395316,-0.26144075690982294
-0.3054857222760481,-0.16886576046140644,-0.10645685687671289,0.49871441184680676,-0.0886054748811303,-0.6977038245443743,0.50203502370137,0.4005641007809624,0.2418343587433061,0.24456943196901354,-1.2289112089597278,-0.16406570982368748
-0.24875371777064273,-0.13135041603500977,-0.08736780492299961,0.5192126696318599,-0.21573949838041595,-0.7066415214525535,0.5820248957769149,0.3517269264775563,0.16425871741208503,0.1514730026803527,-1.2758263876471994,-0.06186192858100675
-0.18474850857430986,-0.10062012202469788,-0.07515280326678918,0.529264175448457,-0.3467968495372919,-0.7048920367432545,0.6508193087659967,0.2775807610358739,0.10109811393813961,0.04425285790729033,-1.3080240760725799,0.044628284223946546
-0.1147658670590041,-0.07887903323813321,-0.0680878017718069,0.5275110289792633,-0.48009640743279164,-0.692061184643767,0.7061487110201743,0.18329169753828053,0.05611209771332117,-0.07498494551178445,-1.3229775006738242,0.15461140193313672
-0.040305890727673134,-0.06777056759941077,-0.06412763092229488,0.5128447272481884,-0.6136978949928165,-0.6678714633195165,0.7461377438139768,0.07466026833790386,0.032175333461747724,-0.20361604511379927,-1.3183618888356583,0.2669174154734689
0.03696426479099807,-0.06832111568043564,-0.060992096024093875,0.48446219370496446,-0.7454343440917375,-0.6322120571816265,0.7692966502308382,-0.04203092775939102,0.031287056050387195,-0.33852766684884156,-1.2922086405187,0.37988626076199977
0.1152480374062618,-0.08089093705163838,-0.056254759249974085,0.44191884413341287,-0.8729637131965693,-0.585197598814388,0.7745209846449541,-0.16008416018503774,0.054546574023159135,-0.47615531567965197,-1.2430772801749386,0.4912842106340537
0.19266107759912562,-0.10512831185391772,-0.04743988549510285,0.3851769815790671,-0.9938416962332937,-0.527230647194353,0.7611289223237204,-0.2724218736079524,0.10207280629664034,-0.6125316764571352,-1.170245473738858,0.5982707721375186
0.2672815847843231,-0.13993008495146914,-0.03213363316373581,0.3146467318862656,-1.1056169784269718,-0.4590607187995209,0.7289448918959429,-0.37166174955990605,0.17286534197009856,-0.7433582771300209,-1.073910859599319,0.6974366472031951
0.33721272265710256,-0.18341916252785032,-0.008113962287114126,0.23121542656299054,-1.2059483077646176,-0.38183092527634643,0.510947093937751,-0.42496953860011966,0.2382778016640424,-0.8077914446514232,-0.7589813154828556,0.7151161811247441
0.36682751133654756,-0.2268396460122108,0.019438259544161215,0.14939999704191637,-1.2536113782954357,-0.31101392222472257,0.2925714893822201,-0.4413976816763389,0.2908768914071126,-0.8288228283710539,-0.46617626323676087,0.6995171903144443
