Time, X, Y, Z
0.0, -0.43386781988031337, 0.00017673450870768828, -0.4283421323661627
0.00500178337097168, -0.433866404052222, 0.00014115688204820068, -0.42833487291597444
0.011000394821166992, -0.43387445396557867, 0.00011269733443242051, -0.4283246595180016
0.016876935958862305, -0.43388193166830524, 8.992915171821766e-05, -0.4283160024046318
0.02266836166381836, -0.4338886010664664, 7.171415439848149e-05, -0.42830873242919754
0.02943730354309082, -0.4338945474605134, 5.714183396570944e-05, -0.4283026095787342
0.03500723838806152, -0.43389985404872655, 4.548374771183908e-05, -0.4282974352965235
0.04051375389099121, -0.43390459372449064, 3.6157114630637095e-05, -0.42829304755400377
0.046155452728271484, -0.4339088303011675, 2.869569089658325e-05, -0.4282893139484146
0.05193138122558594, -0.433912619782492, 2.272646797249272e-05, -0.42828612605931216
0.05822157859802246, -0.43391601143550856, 1.795102946388917e-05, -0.4282833949029087
0.06425118446350098, -0.4339190486951624, 1.4130635456804954e-05, -0.42828104727023725
0.0692899227142334, -0.4339217699304799, 1.107428918186199e-05, -0.42827902277502516
0.07508325576782227, -0.4339242090964408, 8.62918977489254e-06, -0.42827727147162187
0.0798482894897461, -0.433926396290956, 6.673094084614504e-06, -0.4282757519310267
0.0852203369140625, -0.4339283582326434, 5.108205832159537e-06, -0.4282744296852423
0.0922391414642334, -0.4339301186722062, 3.856286737972243e-06, -0.4282732759679417
0.09801483154296875, -0.4339316987478745, 2.854745278496696e-06, -0.4282722666936733
0.10336136817932129, -0.43393311729353207, 2.0535075903433733e-06, -0.42827138162923784
0.1083519458770752, -0.4339343911066573, 1.412514120450077e-06, -0.4282706037199998
0.11436080932617188, -0.4339355351819842, 8.997168941859599e-07, -0.4282699185412375
0.12035417556762695, -0.4339365629158289, 4.894772931590558e-07, -0.42826931385048583
0.12535524368286133, -0.43393748628521284, 1.6128425093515247e-07, -0.42826877922155987
0.13135337829589844, -0.4339383160052561, -1.0127120987870574e-07, -0.4282683057447054
0.13735437393188477, -0.43393906166777985, -3.11316360038309e-07, -0.42826788578035824
0.14235591888427734, -0.43393973186360413, -4.79353081322486e-07, -0.4282675127564312
0.1473538875579834, -0.4339403342906618, -6.13782925798093e-07, -0.4282671810010002
0.1533522605895996, -0.43394087584972557, -7.21327169294899e-07, -0.428266885603815
0.15935349464416504, -0.4339413627293133, -8.0736285703043e-07, -0.4282666223013472
0.16535449028015137, -0.43394180048108655, -8.761916436429258e-07, -0.4282663873810762
0.17035198211669922, -0.4339421940869043, -9.312548661398473e-07, -0.4282661776015463
0.17635512351989746, -0.4339425480185195, -9.753056037397777e-07, -0.42826599012537636
0.18235564231872559, -0.4339428662907832, -1.0105463274737427e-06, -0.42826582246294087
0.18835234642028809, -0.43394315250911003, -1.0387390193613007e-06, -0.4282656724248536
0.1943526268005371, -0.4339434099118577, -1.0612932691357147e-06, -0.42826553808174617
0.1993541717529297, -0.43394364140819747, -1.0793367518682513e-06, -0.42826541773010485
0.20635581016540527, -0.4339438496119772, -1.09377160986554e-06, -0.42826530986314554
0.21235275268554688, -0.43394403687202576, -1.1053195589159501e-06, -0.4282652131459118
0.21935486793518066, -0.4339442052992773, -1.1145579732312682e-06, -0.42826512639389624
0.22535443305969238, -0.43394435679107507, -1.1219487531147333e-06, -0.42826504855464176
0.23035407066345215, -0.4339444930529473, -1.1278614198238833e-06, -0.4282649786918466
0.23635220527648926, -0.4339446156181305, -1.1325915913218832e-06, -0.4282649159715945
0.24135184288024902, -0.43394472586508215, -1.136375762340135e-06, -0.4282648596503918
0.24854445457458496, -0.4339448250331894, -1.139403129305717e-06, -0.42826480906473824
0.2533552646636963, -0.43394491423686665, -1.1418250498042778e-06, -0.4282647636220227
0.2598750591278076, -0.43394499447821305, -1.1437626104366962e-06, -0.42826472279254213
0.26587533950805664, -0.43394506665837435, -1.1453126805773744e-06, -0.42826468610249896
0.27187275886535645, -0.43394513158774844, -1.1465527559300924e-06, -0.4282646531278375
0.2768733501434326, -0.4339451899951516, -1.1475448335343244e-06, -0.428264623488811
0.2838747501373291, -0.4339452425360542, -1.1483385113136264e-06, -0.42826459684518303
0.28887510299682617, -0.43394528979997876, -1.1489734674877338e-06, -0.4282645728919777
0.2948722839355469, -0.4339453323171492, -1.1494814449153485e-06, -0.42826455135571806
0.3008742332458496, -0.4339453705644687, -1.1498878382630572e-06, -0.42826453199108355
0.3063952922821045, -0.433945404970889, -1.1502129630106647e-06, -0.4282645145779405
0.3123924732208252, -0.4339454359222401, -1.1504730720065016e-06, -0.42826449891870055
