Time, Joint 1, Joint 2, Joint 3, Joint 4, Joint 5
0.25304079055786133, -3.141590317010712, 1.5708001032515804, 0.9590064703051351, 0.5290026938027806, 1.4220012107975126
0.2580387592315674, -3.1415902853096407, 1.5708000876049197, 0.9590064230063075, 0.5290027070265113, 1.4220010631797413
0.26303863525390625, -3.1415902567786764, 1.570800073522925, 0.9590063819094359, 0.5290027175612334, 1.4220009334829966
0.2680394649505615, -3.1415902311008086, 1.57080006084913, 0.9590063462470586, 0.5290027258124842, 1.4220008195992508
0.2730376720428467, -3.1415902079907276, 1.5708000494427143, 0.9590063153431927, 0.5290027321315864, 1.4220007196628717
0.27803730964660645, -3.141590187191655, 1.57080003917694, 0.959006288602712, 0.5290027368224355, 1.4220006320232235
0.2830374240875244, -3.1415901684724896, 1.5708000299377434, 0.9590062655019354, 0.5290027401474712, 1.4220005552203234
0.2880408763885498, -3.1415901516252407, 1.5708000216224662, 0.9590062455802881, 0.52900274233293, 1.4220004879632187
0.29303956031799316, -3.1415901364627166, 1.5708000141387168, 0.9590062284329175, 0.529002743573461, 1.422000429110779
0.2985553741455078, -3.141590122816445, 1.5708000074033426, 0.9590062137041534, 0.5290027440361807, 1.4220003776546426
0.3035578727722168, -3.1415901105348003, 1.5708000013415055, 0.9590062010817201, 0.5290027438642334, 1.4220003327040731
0.30855798721313477, -3.1415900994813204, 1.5707999958858523, 0.9590061902916138, 0.5290027431799135, 1.4220002934725184
0.3135559558868408, -3.1415900895331883, 1.5707999909757644, 0.9590076111787632, 0.5290017168337546, 1.4220002592656813
0.3185551166534424, -3.1415900805798693, 1.5707999865566853, 0.9590088969638361, 0.52900079057438, 1.4220002294709335
0.32355690002441406, -3.1415900725218826, 1.570799982579514, 0.9590100541204846, 0.5289999569600226, 1.4220002035479258
0.3285562992095947, -3.1415900652696944, 1.57079997900006, 0.9590110954851819, 0.5289992067357134, 1.4220001810202574
0.3335556983947754, -3.141590058742725, 1.5707999757785513, 0.9590120326446028, 0.5289985315596408, 1.4220001614680906
0.33855724334716797, -3.141590052868452, 1.5707999728791935, 0.9590128760261601, 0.5289979239243986, 1.422000144521602
0.34355926513671875, -3.141590047581607, 1.5707999702697715, 0.9590136350138374, 0.5289973770735796, 1.4220001298551774
0.3485567569732666, -3.1415900428234464, 1.5707999679212916, 0.9590143180525993, 0.52899688492665, 1.422000117182269
0.35355687141418457, -3.1415900385411017, 1.5707999658076597, 0.9590149327423559, 0.5289964420113387, 1.4220001062508378
0.35855865478515625, -3.1415900346869914, 1.5707999639053911, 0.9590154859225242, 0.5289960434027899, 1.4220000968393176
0.3635556697845459, -3.1415900312182923, 1.5707999621933493, 0.9590159837481271, 0.5289956846688032, 1.4220000887530404
0.36855602264404297, -3.141590028096463, 1.5707999606525116, 0.9590164317582789, 0.5289953618205506, 1.4220000818210727
0.37355613708496094, -3.1415900252868165, 1.5707999592657578, 0.9590168349378161, 0.5289950712682243, 1.4220000758934157
0.37856006622314453, -3.141590022758135, 1.5707999580176792, 0.9590171977727622, 0.5289948097811207, 1.4220000708385265
0.38407468795776367, -3.1415900204823215, 1.5707999568944087, 0.959017524300242, 0.5289945744517178, 1.4220000665411285
0.38907408714294434, -3.1415900184340892, 1.570799955883465, 0.959017818153401, 0.5289943626633459, 1.4220000629002723
0.394589900970459, -3.1415900165906803, 1.5707999549736158, 0.9590180826018301, 0.5289941720610922, 1.4220000598276232
0.3995931148529053, -3.1415900149316123, 1.5707999541547515, 0.959018320587945, 0.5289940005256163, 1.4220000572459488
0.4045906066894531, -3.141590013438451, 1.5707999534177737, 0.9590185347597255, 0.5289938461495847, 1.4220000550877803
0.4095914363861084, -3.141590012094606, 1.5707999527544936, 0.9590187275001785, 0.5289937072164629, 1.4220000532942334
0.41459107398986816, -3.1415900108851456, 1.5707999521575415, 0.9590189009538524, 0.5289935821814289, 1.4220000518139655
0.41959142684936523, -3.141590009796631, 1.5707999516202846, 0.9590190570506997, 0.528993469654196, 1.422000050602256
0.4245903491973877, -3.141590008816968, 1.5707999511367534, 0.9590191975275496, 0.528993368383554, 1.4220000496201963
0.42959117889404297, -3.141590007935271, 1.5707999507015753, 0.9590193239474338, 0.5289932772434569, 1.4220000488339735
0.43459272384643555, -3.141590007141744, 1.570799950309915, 0.9590194377169777, 0.5289931952205018, 1.4220000482142405
0.439591646194458, -3.1415900064275695, 1.5707999499574208, 0.959019540102051, 0.5289931214026611, 1.4220000477355619
0.44459056854248047, -3.1415900057848125, 1.570799949640176, 0.9590196322418529, 0.5289930549691412, 1.422000047375924
0.44959306716918945, -3.1415900052063312, 1.5707999493546558, 0.9590197151615875, 0.5289929951812562, 1.4220000471163055
0.4545924663543701, -3.141590004685698, 1.5707999490976876, 0.9590197897838705, 0.5289929413742143, 1.4220000469402987
0.4595909118652344, -3.1415900042171283, 1.5707999488664162, 0.9590198569389953, 0.5289928929497254, 1.4220000468337777
0.46459007263183594, -3.1415900037954154, 1.5707999486582718, 0.959019917374171, 0.5289928493693493, 1.4220000467846052
0.4695923328399658, -3.1415900034158737, 1.5707999484709418, 0.9590199717618366, 0.5289928101485082, 1.4220000467823768
0.4745919704437256, -3.1415900030742865, 1.570799948302345, 0.9590200207071425, 0.5289927748510987, 1.4220000468181955
0.48010993003845215, -3.1415900027668577, 1.5707999481506079, 0.9590200647546843, 0.528992743084643, 1.422000046884474
0.4851105213165283, -3.141590002490172, 1.5707999480140444, 0.9590201043945619, 0.5289927144959241, 1.4220000469747622
0.4906291961669922, -3.1415900022411547, 1.5707999478911372, 0.959020140067833, 0.5289926887670593, 1.4220000470835954
0.49562931060791016, -3.1415900020170393, 1.5707999477805208, 0.9590201721714202, 0.5289926656119648, 1.4220000472063619
0.5016286373138428, -3.1415900018153353, 1.570799947680966, 0.9590202010625278, 0.5289926447731752, 1.4220000473391865
0.5066285133361816, -3.141590001633802, 1.5707999475913668, 0.959020227062616, 0.5289926260189803, 1.42200004747883
0.5121469497680664, -3.141590001470422, 1.5707999475107275, 0.9590202504609777, 0.5289926091408491, 1.4220000476226002
0.5171477794647217, -3.1415900013233795, 1.570799947438152, 0.9590202715179575, 0.5289925939511108, 1.4220000477682755
0.5226609706878662, -3.1415900011910414, 1.570799947372834, 0.9590202904678482, 0.528992580280868, 1.4220000479140371
0.5276622772216797, -3.141590001071937, 1.570799947314048, 0.9590203075214979, 0.528992567978119, 1.422000048058411
0.5326640605926514, -3.1415900009647433, 1.5707999472611405, 0.959020322868656, 0.5289925569060674, 1.422000048200217
0.5376627445220947, -3.141590000868269, 1.5707999472135237, 0.9590203366800845, 0.5289925469416012, 1.4220000483385253
0.5426607131958008, -3.141590000781442, 1.5707999471706686, 0.9590203491094577, 0.5289925379739239, 1.4220000484726172
